Timestamp;Topic;Payload
2025-08-10 18:32:01.935;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:32:1"", ""UpTime"": 8291 }"
2025-08-10 18:32:01.936;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.74,""humidity_%RH"": 68.05,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:32:06.953;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:32:6"", ""UpTime"": 8301 }"
2025-08-10 18:32:06.976;rai/jdm7/sensors;"{""tempOnSun_C"": 27.06,""tempInShadow_C"": 27.74,""humidity_%RH"": 68.05,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:32:11.868;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:32:11"", ""UpTime"": 8311 }"
2025-08-10 18:32:11.869;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.74,""humidity_%RH"": 68.33,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:32:16.886;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:32:16"", ""UpTime"": 8321 }"
2025-08-10 18:32:16.887;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.74,""humidity_%RH"": 69.40,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:32:20.879;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:32:20"", ""UpTime"": 8329 }"
2025-08-10 18:32:20.898;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.73,""humidity_%RH"": 69.37,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:32:20.899;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Closed"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 18:32:21.846;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:32:21"", ""UpTime"": 8331 }"
2025-08-10 18:32:21.863;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.74,""humidity_%RH"": 69.24,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:32:26.925;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:32:26"", ""UpTime"": 8341 }"
2025-08-10 18:32:26.925;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.73,""humidity_%RH"": 68.67,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:32:30.812;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:32:30"", ""UpTime"": 8349 }"
2025-08-10 18:32:30.813;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.73,""humidity_%RH"": 68.25,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:32:30.814;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Opened"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 18:32:31.939;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:32:31"", ""UpTime"": 8351 }"
2025-08-10 18:32:31.940;rai/jdm7/sensors;"{""tempOnSun_C"": 27.06,""tempInShadow_C"": 27.73,""humidity_%RH"": 68.22,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:32:36.956;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:32:36"", ""UpTime"": 8361 }"
2025-08-10 18:32:36.958;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.73,""humidity_%RH"": 68.25,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:32:41.875;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:32:41"", ""UpTime"": 8371 }"
2025-08-10 18:32:41.876;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.73,""humidity_%RH"": 68.31,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:32:46.889;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:32:46"", ""UpTime"": 8381 }"
2025-08-10 18:32:46.890;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.73,""humidity_%RH"": 68.36,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:32:50.699;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:32:50"", ""UpTime"": 8389 }"
2025-08-10 18:32:50.798;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.73,""humidity_%RH"": 68.31,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:32:50.799;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Closed"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 18:32:51.907;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:32:51"", ""UpTime"": 8391 }"
2025-08-10 18:32:51.907;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.74,""humidity_%RH"": 68.28,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:32:56.926;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:32:56"", ""UpTime"": 8401 }"
2025-08-10 18:32:56.927;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.73,""humidity_%RH"": 68.14,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:33:00.709;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:33:0"", ""UpTime"": 8409 }"
2025-08-10 18:33:00.751;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.74,""humidity_%RH"": 68.12,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:33:00.751;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Opened"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 18:33:01.837;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:33:1"", ""UpTime"": 8411 }"
2025-08-10 18:33:01.868;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.74,""humidity_%RH"": 68.12,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:33:06.858;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:33:6"", ""UpTime"": 8421 }"
2025-08-10 18:33:07.063;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.73,""humidity_%RH"": 68.31,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:33:11.876;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:33:11"", ""UpTime"": 8431 }"
2025-08-10 18:33:11.887;rai/jdm7/sensors;"{""tempOnSun_C"": 27.06,""tempInShadow_C"": 27.74,""humidity_%RH"": 68.41,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:33:16.893;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:33:16"", ""UpTime"": 8441 }"
2025-08-10 18:33:16.894;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.74,""humidity_%RH"": 68.39,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:33:20.701;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:33:20"", ""UpTime"": 8449 }"
2025-08-10 18:33:20.809;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.74,""humidity_%RH"": 68.39,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:33:20.811;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Closed"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 18:33:21.911;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:33:21"", ""UpTime"": 8451 }"
2025-08-10 18:33:21.912;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.74,""humidity_%RH"": 68.39,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:33:26.929;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:33:26"", ""UpTime"": 8461 }"
2025-08-10 18:33:26.930;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.75,""humidity_%RH"": 68.39,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:33:30.820;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:33:30"", ""UpTime"": 8469 }"
2025-08-10 18:33:30.821;rai/jdm7/sensors;"{""tempOnSun_C"": 27.06,""tempInShadow_C"": 27.75,""humidity_%RH"": 68.39,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:33:30.822;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Opened"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 18:33:31.946;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:33:31"", ""UpTime"": 8471 }"
2025-08-10 18:33:31.947;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.75,""humidity_%RH"": 68.39,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:33:36.865;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:33:36"", ""UpTime"": 8481 }"
2025-08-10 18:33:37.066;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.74,""humidity_%RH"": 68.41,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:33:41.829;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:33:41"", ""UpTime"": 8491 }"
2025-08-10 18:33:41.852;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.74,""humidity_%RH"": 68.36,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:33:46.897;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:33:46"", ""UpTime"": 8501 }"
2025-08-10 18:33:46.898;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.75,""humidity_%RH"": 68.05,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:33:50.788;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:33:50"", ""UpTime"": 8509 }"
2025-08-10 18:33:50.818;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.74,""humidity_%RH"": 68.50,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:33:50.819;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Closed"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 18:33:51.916;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:33:51"", ""UpTime"": 8511 }"
2025-08-10 18:33:51.917;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.74,""humidity_%RH"": 68.63,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:33:56.933;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:33:56"", ""UpTime"": 8521 }"
2025-08-10 18:33:56.934;rai/jdm7/sensors;"{""tempOnSun_C"": 27.06,""tempInShadow_C"": 27.74,""humidity_%RH"": 68.88,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:34:00.827;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:34:0"", ""UpTime"": 8529 }"
2025-08-10 18:34:00.828;rai/jdm7/sensors;"{""tempOnSun_C"": 27.13,""tempInShadow_C"": 27.73,""humidity_%RH"": 68.74,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 12.00,""light_0-99"": 22.00,""waterPressure_bar"": 16.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 18:34:00.828;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Opened"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 18:34:01.839;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 18:34:1"", ""UpTime"": 8531 }"
